"tramo_horario"|"cantidad"|"articulo"|"fecha"
"9"|"3"|"9"|"2021-02-15"
"10"|"1"|"15"|"2021-02-15"
"10"|"1"|"12"|"2021-02-15"
"10"|"1"|"9"|"2021-02-15"
"11"|"1"|"15"|"2021-02-15"
"11"|"1"|"8"|"2021-02-15"
"11"|"3"|"9"|"2021-02-15"
"11"|"1"|"12"|"2021-02-15"
"11"|"1"|"14"|"2021-02-15"
"12"|"1"|"10"|"2021-02-15"
"12"|"2"|"15"|"2021-02-15"
"12"|"5"|"9"|"2021-02-15"
"13"|"1"|"15"|"2021-02-15"
"14"|"1"|"15"|"2021-02-15"
"14"|"1"|"16"|"2021-02-15"
"14"|"5"|"9"|"2021-02-15"
"14"|"1"|"13"|"2021-02-15"
"15"|"2"|"15"|"2021-02-15"
"15"|"1"|"2"|"2021-02-15"
"16"|"1"|"15"|"2021-02-15"
"16"|"1"|"8"|"2021-02-15"
"16"|"1"|"7"|"2021-02-15"
"16"|"3"|"9"|"2021-02-15"
"16"|"1"|"13"|"2021-02-15"
"17"|"2"|"15"|"2021-02-15"
"17"|"1"|"11"|"2021-02-15"
"17"|"2"|"7"|"2021-02-15"
"17"|"2"|"9"|"2021-02-15"
"17"|"1"|"13"|"2021-02-15"
"18"|"3"|"9"|"2021-02-15"
"19"|"2"|"15"|"2021-02-15"
"19"|"1"|"11"|"2021-02-15"
"19"|"1"|"8"|"2021-02-15"
"19"|"2"|"9"|"2021-02-15"
"19"|"1"|"13"|"2021-02-15"
"20"|"2"|"15"|"2021-02-15"
"20"|"1"|"16"|"2021-02-15"
"20"|"1"|"8"|"2021-02-15"
"20"|"1"|"7"|"2021-02-15"
"20"|"1"|"13"|"2021-02-15"
"21"|"1"|"8"|"2021-02-15"
"22"|"1"|"10"|"2021-02-15"
"22"|"3"|"8"|"2021-02-15"
"22"|"1"|"6"|"2021-02-15"
"22"|"2"|"12"|"2021-02-15"
"22"|"2"|"16"|"2021-02-15"
"22"|"2"|"14"|"2021-02-15"
"23"|"1"|"10"|"2021-02-15"
"23"|"1"|"12"|"2021-02-15"
"4"|"1"|"8"|"2021-02-16"
"9"|"2"|"15"|"2021-02-16"
"9"|"2"|"14"|"2021-02-16"
"9"|"1"|"13"|"2021-02-16"
"9"|"3"|"9"|"2021-02-16"
"10"|"1"|"8"|"2021-02-16"
"10"|"2"|"9"|"2021-02-16"
"10"|"1"|"13"|"2021-02-16"
"11"|"1"|"3"|"2021-02-16"
"11"|"2"|"15"|"2021-02-16"
"11"|"1"|"13"|"2021-02-16"
"11"|"3"|"9"|"2021-02-16"
"12"|"1"|"7"|"2021-02-16"
"12"|"4"|"9"|"2021-02-16"
"13"|"2"|"15"|"2021-02-16"
"13"|"1"|"13"|"2021-02-16"
"14"|"1"|"6"|"2021-02-16"
"14"|"1"|"13"|"2021-02-16"
"15"|"2"|"15"|"2021-02-16"
"15"|"2"|"9"|"2021-02-16"
"16"|"4"|"9"|"2021-02-16"
"16"|"1"|"13"|"2021-02-16"
"17"|"1"|"15"|"2021-02-16"
"17"|"4"|"9"|"2021-02-16"
"18"|"1"|"15"|"2021-02-16"
"18"|"1"|"7"|"2021-02-16"
"18"|"3"|"9"|"2021-02-16"
"18"|"1"|"13"|"2021-02-16"
"19"|"1"|"10"|"2021-02-16"
"19"|"2"|"15"|"2021-02-16"
"19"|"1"|"9"|"2021-02-16"
"19"|"1"|"7"|"2021-02-16"
"20"|"1"|"15"|"2021-02-16"
"20"|"1"|"12"|"2021-02-16"
"20"|"5"|"9"|"2021-02-16"
"21"|"1"|"7"|"2021-02-16"
"21"|"1"|"9"|"2021-02-16"
"22"|"1"|"10"|"2021-02-16"
"22"|"1"|"12"|"2021-02-16"
"22"|"1"|"6"|"2021-02-16"
"22"|"1"|"14"|"2021-02-16"
"23"|"1"|"12"|"2021-02-16"
"23"|"1"|"6"|"2021-02-16"
"23"|"1"|"14"|"2021-02-16"
"5"|"1"|"8"|"2021-02-17"
"9"|"1"|"14"|"2021-02-17"
"9"|"1"|"9"|"2021-02-17"
"10"|"1"|"15"|"2021-02-17"
"10"|"1"|"11"|"2021-02-17"
"10"|"8"|"9"|"2021-02-17"
"11"|"2"|"15"|"2021-02-17"
"11"|"1"|"9"|"2021-02-17"
"11"|"1"|"12"|"2021-02-17"
"11"|"1"|"7"|"2021-02-17"
"12"|"1"|"8"|"2021-02-17"
"12"|"1"|"7"|"2021-02-17"
"12"|"2"|"9"|"2021-02-17"
"14"|"1"|"15"|"2021-02-17"
"14"|"4"|"9"|"2021-02-17"
"15"|"2"|"9"|"2021-02-17"
"16"|"3"|"9"|"2021-02-17"
"17"|"1"|"11"|"2021-02-17"
"17"|"2"|"7"|"2021-02-17"
"17"|"4"|"9"|"2021-02-17"
"18"|"1"|"15"|"2021-02-17"
"18"|"3"|"9"|"2021-02-17"
"18"|"1"|"13"|"2021-02-17"
"19"|"1"|"15"|"2021-02-17"
"19"|"1"|"11"|"2021-02-17"
"19"|"1"|"6"|"2021-02-17"
"19"|"1"|"9"|"2021-02-17"
"20"|"3"|"15"|"2021-02-17"
"20"|"1"|"9"|"2021-02-17"
"20"|"1"|"13"|"2021-02-17"
"21"|"1"|"6"|"2021-02-17"
"21"|"2"|"9"|"2021-02-17"
"21"|"1"|"13"|"2021-02-17"
"22"|"1"|"10"|"2021-02-17"
"22"|"2"|"8"|"2021-02-17"
"22"|"1"|"14"|"2021-02-17"
"23"|"1"|"10"|"2021-02-17"
"23"|"1"|"16"|"2021-02-17"
"23"|"2"|"14"|"2021-02-17"
"1"|"1"|"12"|"2021-02-18"
"2"|"1"|"9"|"2021-02-18"
"5"|"1"|"12"|"2021-02-18"
"7"|"2"|"1"|"2021-02-18"
"7"|"1"|"6"|"2021-02-18"
"9"|"1"|"15"|"2021-02-18"
"9"|"2"|"9"|"2021-02-18"
"10"|"1"|"7"|"2021-02-18"
"10"|"2"|"9"|"2021-02-18"
"11"|"1"|"15"|"2021-02-18"
"11"|"1"|"8"|"2021-02-18"
"11"|"1"|"11"|"2021-02-18"
"11"|"2"|"9"|"2021-02-18"
"11"|"1"|"3"|"2021-02-18"
"11"|"1"|"14"|"2021-02-18"
"11"|"1"|"13"|"2021-02-18"
"12"|"1"|"15"|"2021-02-18"
"12"|"1"|"9"|"2021-02-18"
"12"|"2"|"7"|"2021-02-18"
"13"|"1"|"7"|"2021-02-18"
"13"|"1"|"13"|"2021-02-18"
"14"|"2"|"15"|"2021-02-18"
"14"|"1"|"9"|"2021-02-18"
"15"|"1"|"9"|"2021-02-18"
"15"|"1"|"13"|"2021-02-18"
"16"|"1"|"15"|"2021-02-18"
"17"|"1"|"11"|"2021-02-18"
"17"|"2"|"15"|"2021-02-18"
"17"|"4"|"9"|"2021-02-18"
"19"|"2"|"7"|"2021-02-18"
"19"|"5"|"9"|"2021-02-18"
"19"|"1"|"2"|"2021-02-18"
"20"|"1"|"8"|"2021-02-18"
"20"|"1"|"7"|"2021-02-18"
"20"|"3"|"9"|"2021-02-18"
"21"|"1"|"16"|"2021-02-18"
"21"|"1"|"9"|"2021-02-18"
"21"|"2"|"12"|"2021-02-18"
"21"|"1"|"14"|"2021-02-18"
"21"|"1"|"13"|"2021-02-18"
"22"|"1"|"10"|"2021-02-18"
"22"|"1"|"9"|"2021-02-18"
"22"|"1"|"7"|"2021-02-18"
"22"|"2"|"14"|"2021-02-18"
"22"|"1"|"16"|"2021-02-18"
"23"|"1"|"10"|"2021-02-18"
"23"|"1"|"12"|"2021-02-18"
"23"|"3"|"8"|"2021-02-18"
"23"|"3"|"14"|"2021-02-18"
"23"|"2"|"6"|"2021-02-18"
"1"|"1"|"9"|"2021-02-19"
"2"|"1"|"8"|"2021-02-19"
"6"|"1"|"13"|"2021-02-19"
"7"|"1"|"9"|"2021-02-19"
"8"|"1"|"8"|"2021-02-19"
"9"|"1"|"15"|"2021-02-19"
"9"|"3"|"9"|"2021-02-19"
"10"|"1"|"15"|"2021-02-19"
"10"|"3"|"9"|"2021-02-19"
"10"|"1"|"14"|"2021-02-19"
"11"|"1"|"10"|"2021-02-19"
"11"|"1"|"15"|"2021-02-19"
"11"|"1"|"9"|"2021-02-19"
"11"|"1"|"13"|"2021-02-19"
"12"|"3"|"9"|"2021-02-19"
"13"|"3"|"15"|"2021-02-19"
"13"|"1"|"7"|"2021-02-19"
"13"|"2"|"9"|"2021-02-19"
"13"|"1"|"13"|"2021-02-19"
"14"|"2"|"9"|"2021-02-19"
"14"|"2"|"13"|"2021-02-19"
"15"|"1"|"7"|"2021-02-19"
"15"|"1"|"8"|"2021-02-19"
"15"|"2"|"9"|"2021-02-19"
"16"|"1"|"15"|"2021-02-19"
"16"|"3"|"9"|"2021-02-19"
"16"|"2"|"7"|"2021-02-19"
"16"|"2"|"13"|"2021-02-19"
"17"|"3"|"15"|"2021-02-19"
"17"|"1"|"11"|"2021-02-19"
"17"|"1"|"7"|"2021-02-19"
"17"|"1"|"9"|"2021-02-19"
"17"|"2"|"13"|"2021-02-19"
"18"|"2"|"10"|"2021-02-19"
"18"|"3"|"9"|"2021-02-19"
"18"|"1"|"17"|"2021-02-19"
"18"|"1"|"7"|"2021-02-19"
"18"|"1"|"13"|"2021-02-19"
"19"|"2"|"15"|"2021-02-19"
"19"|"1"|"8"|"2021-02-19"
"19"|"4"|"9"|"2021-02-19"
"19"|"1"|"13"|"2021-02-19"
"20"|"1"|"15"|"2021-02-19"
"20"|"4"|"9"|"2021-02-19"
"20"|"1"|"12"|"2021-02-19"
"20"|"1"|"7"|"2021-02-19"
"20"|"1"|"14"|"2021-02-19"
"21"|"1"|"12"|"2021-02-19"
"21"|"1"|"14"|"2021-02-19"
"21"|"1"|"6"|"2021-02-19"
"21"|"1"|"13"|"2021-02-19"
"22"|"1"|"10"|"2021-02-19"
"22"|"1"|"15"|"2021-02-19"
"22"|"3"|"8"|"2021-02-19"
"22"|"1"|"14"|"2021-02-19"
"23"|"4"|"6"|"2021-02-19"
"23"|"2"|"8"|"2021-02-19"
"23"|"2"|"16"|"2021-02-19"
"23"|"1"|"12"|"2021-02-19"
"23"|"3"|"14"|"2021-02-19"
"24"|"2"|"8"|"2021-02-19"
"24"|"2"|"12"|"2021-02-19"
"1"|"1"|"9"|"2021-02-20"
"2"|"1"|"9"|"2021-02-20"
"5"|"1"|"9"|"2021-02-20"
"6"|"1"|"9"|"2021-02-20"
"7"|"1"|"13"|"2021-02-20"
"8"|"1"|"8"|"2021-02-20"
"8"|"1"|"9"|"2021-02-20"
"10"|"1"|"15"|"2021-02-20"
"13"|"2"|"9"|"2021-02-20"
"14"|"1"|"5"|"2021-02-20"
"15"|"2"|"15"|"2021-02-20"
"15"|"1"|"12"|"2021-02-20"
"16"|"2"|"10"|"2021-02-20"
"16"|"1"|"15"|"2021-02-20"
"16"|"1"|"17"|"2021-02-20"
"16"|"1"|"14"|"2021-02-20"
"17"|"1"|"7"|"2021-02-20"
"17"|"2"|"9"|"2021-02-20"
"18"|"1"|"7"|"2021-02-20"
"18"|"2"|"15"|"2021-02-20"
"18"|"1"|"9"|"2021-02-20"
"19"|"4"|"9"|"2021-02-20"
"19"|"1"|"5"|"2021-02-20"
"20"|"1"|"6"|"2021-02-20"
"21"|"1"|"16"|"2021-02-20"
"21"|"3"|"6"|"2021-02-20"
"22"|"1"|"6"|"2021-02-20"
"22"|"1"|"16"|"2021-02-20"
"22"|"4"|"8"|"2021-02-20"
"22"|"1"|"12"|"2021-02-20"
"22"|"3"|"17"|"2021-02-20"
"22"|"4"|"14"|"2021-02-20"
"23"|"1"|"10"|"2021-02-20"
"23"|"4"|"8"|"2021-02-20"
"23"|"1"|"6"|"2021-02-20"
"23"|"2"|"17"|"2021-02-20"
"23"|"1"|"9"|"2021-02-20"
"23"|"1"|"16"|"2021-02-20"
"23"|"1"|"17"|"2021-02-20"
"23"|"2"|"12"|"2021-02-20"
"23"|"2"|"14"|"2021-02-20"
"24"|"1"|"17"|"2021-02-20"
"1"|"1"|"12"|"2021-02-21"
"1"|"1"|"8"|"2021-02-21"
"1"|"1"|"17"|"2021-02-21"
"5"|"1"|"14"|"2021-02-21"
"8"|"1"|"1"|"2021-02-21"
"9"|"1"|"8"|"2021-02-21"
"11"|"2"|"2"|"2021-02-21"
"12"|"1"|"9"|"2021-02-21"
"13"|"1"|"12"|"2021-02-21"
"16"|"1"|"15"|"2021-02-21"
"16"|"1"|"8"|"2021-02-21"
"16"|"1"|"9"|"2021-02-21"
"17"|"1"|"9"|"2021-02-21"
"18"|"1"|"10"|"2021-02-21"
"18"|"2"|"9"|"2021-02-21"
"19"|"2"|"15"|"2021-02-21"
"19"|"1"|"9"|"2021-02-21"
"19"|"1"|"14"|"2021-02-21"
"20"|"1"|"15"|"2021-02-21"
"20"|"1"|"6"|"2021-02-21"
"20"|"1"|"5"|"2021-02-21"
"21"|"1"|"8"|"2021-02-21"
"21"|"1"|"10"|"2021-02-21"
"22"|"2"|"8"|"2021-02-21"
"22"|"3"|"6"|"2021-02-21"
"23"|"2"|"8"|"2021-02-21"
"23"|"1"|"12"|"2021-02-21"
"24"|"1"|"6"|"2021-02-21"
"1"|"1"|"12"|"2021-02-22"
"7"|"1"|"14"|"2021-02-22"
"9"|"1"|"15"|"2021-02-22"
"9"|"2"|"9"|"2021-02-22"
"10"|"1"|"8"|"2021-02-22"
"10"|"3"|"9"|"2021-02-22"
"11"|"3"|"15"|"2021-02-22"
"11"|"1"|"7"|"2021-02-22"
"11"|"1"|"13"|"2021-02-22"
"11"|"3"|"9"|"2021-02-22"
"12"|"1"|"7"|"2021-02-22"
"12"|"1"|"13"|"2021-02-22"
"12"|"3"|"9"|"2021-02-22"
"12"|"1"|"7"|"2021-02-22"
"12"|"1"|"9"|"2021-02-22"
"13"|"2"|"9"|"2021-02-22"
"14"|"2"|"15"|"2021-02-22"
"14"|"2"|"9"|"2021-02-22"
"15"|"2"|"15"|"2021-02-22"
"15"|"1"|"11"|"2021-02-22"
"15"|"1"|"8"|"2021-02-22"
"15"|"4"|"9"|"2021-02-22"
"15"|"1"|"12"|"2021-02-22"
"15"|"1"|"16"|"2021-02-22"
"16"|"1"|"11"|"2021-02-22"
"16"|"1"|"9"|"2021-02-22"
"17"|"3"|"15"|"2021-02-22"
"17"|"1"|"11"|"2021-02-22"
"17"|"2"|"9"|"2021-02-22"
"17"|"1"|"13"|"2021-02-22"
"18"|"1"|"15"|"2021-02-22"
"18"|"1"|"7"|"2021-02-22"
"18"|"5"|"9"|"2021-02-22"
"19"|"1"|"15"|"2021-02-22"
"19"|"3"|"9"|"2021-02-22"
"19"|"1"|"7"|"2021-02-22"
"19"|"1"|"14"|"2021-02-22"
"19"|"1"|"13"|"2021-02-22"
"20"|"1"|"15"|"2021-02-22"
"20"|"2"|"9"|"2021-02-22"
"20"|"1"|"12"|"2021-02-22"
"20"|"1"|"13"|"2021-02-22"
"21"|"1"|"10"|"2021-02-22"
"21"|"2"|"15"|"2021-02-22"
"21"|"1"|"11"|"2021-02-22"
"21"|"1"|"12"|"2021-02-22"
"21"|"1"|"7"|"2021-02-22"
"22"|"1"|"15"|"2021-02-22"
"22"|"3"|"8"|"2021-02-22"
"22"|"1"|"6"|"2021-02-22"
"22"|"1"|"16"|"2021-02-22"
"22"|"1"|"12"|"2021-02-22"
"22"|"2"|"14"|"2021-02-22"
"23"|"1"|"10"|"2021-02-22"
"23"|"5"|"8"|"2021-02-22"
"23"|"2"|"14"|"2021-02-22"
"24"|"1"|"8"|"2021-02-22"
"1"|"1"|"14"|"2021-02-23"
"3"|"1"|"12"|"2021-02-23"
"6"|"1"|"13"|"2021-02-23"
"6"|"1"|"9"|"2021-02-23"
"9"|"1"|"15"|"2021-02-23"
"10"|"1"|"6"|"2021-02-23"
"10"|"2"|"9"|"2021-02-23"
"11"|"1"|"11"|"2021-02-23"
"11"|"3"|"9"|"2021-02-23"
"11"|"1"|"14"|"2021-02-23"
"11"|"2"|"13"|"2021-02-23"
"12"|"2"|"15"|"2021-02-23"
"12"|"2"|"9"|"2021-02-23"
"13"|"1"|"15"|"2021-02-23"
"13"|"1"|"7"|"2021-02-23"
"13"|"2"|"13"|"2021-02-23"
"13"|"1"|"9"|"2021-02-23"
"14"|"2"|"15"|"2021-02-23"
"14"|"1"|"16"|"2021-02-23"
"15"|"2"|"15"|"2021-02-23"
"15"|"1"|"7"|"2021-02-23"
"15"|"1"|"8"|"2021-02-23"
"15"|"1"|"9"|"2021-02-23"
"16"|"2"|"9"|"2021-02-23"
"16"|"1"|"7"|"2021-02-23"
"16"|"1"|"13"|"2021-02-23"
"17"|"1"|"15"|"2021-02-23"
"17"|"1"|"11"|"2021-02-23"
"17"|"1"|"9"|"2021-02-23"
"18"|"1"|"15"|"2021-02-23"
"18"|"5"|"9"|"2021-02-23"
"18"|"1"|"5"|"2021-02-23"
"18"|"1"|"7"|"2021-02-23"
"18"|"3"|"13"|"2021-02-23"
"18"|"1"|"16"|"2021-02-23"
"19"|"1"|"15"|"2021-02-23"
"19"|"1"|"9"|"2021-02-23"
"20"|"5"|"9"|"2021-02-23"
"21"|"2"|"6"|"2021-02-23"
"21"|"2"|"15"|"2021-02-23"
"22"|"1"|"10"|"2021-02-23"
"22"|"1"|"8"|"2021-02-23"
"22"|"1"|"6"|"2021-02-23"
"22"|"1"|"9"|"2021-02-23"
"22"|"2"|"14"|"2021-02-23"
"22"|"1"|"16"|"2021-02-23"
"23"|"1"|"10"|"2021-02-23"
"23"|"1"|"15"|"2021-02-23"
"23"|"1"|"16"|"2021-02-23"
"23"|"1"|"13"|"2021-02-23"
"23"|"3"|"8"|"2021-02-23"
"23"|"1"|"9"|"2021-02-23"
"23"|"2"|"12"|"2021-02-23"
"23"|"1"|"14"|"2021-02-23"
"24"|"3"|"8"|"2021-02-23"
"24"|"1"|"6"|"2021-02-23"
"4"|"1"|"14"|"2021-02-24"
"8"|"1"|"14"|"2021-02-24"
"9"|"1"|"8"|"2021-02-24"
"9"|"1"|"9"|"2021-02-24"
"10"|"2"|"15"|"2021-02-24"
"10"|"1"|"11"|"2021-02-24"
"10"|"1"|"14"|"2021-02-24"
"10"|"3"|"9"|"2021-02-24"
"11"|"1"|"15"|"2021-02-24"
"11"|"2"|"7"|"2021-02-24"
"11"|"2"|"9"|"2021-02-24"
"12"|"2"|"9"|"2021-02-24"
"12"|"1"|"14"|"2021-02-24"
"12"|"1"|"13"|"2021-02-24"
"13"|"1"|"15"|"2021-02-24"
"13"|"2"|"9"|"2021-02-24"
"14"|"1"|"7"|"2021-02-24"
"14"|"2"|"9"|"2021-02-24"
"14"|"1"|"12"|"2021-02-24"
"15"|"1"|"15"|"2021-02-24"
"15"|"1"|"11"|"2021-02-24"
"15"|"1"|"9"|"2021-02-24"
"15"|"1"|"13"|"2021-02-24"
"16"|"1"|"15"|"2021-02-24"
"16"|"1"|"7"|"2021-02-24"
"16"|"2"|"9"|"2021-02-24"
"17"|"2"|"15"|"2021-02-24"
"17"|"2"|"7"|"2021-02-24"
"17"|"2"|"13"|"2021-02-24"
"17"|"3"|"9"|"2021-02-24"
"18"|"4"|"9"|"2021-02-24"
"18"|"1"|"15"|"2021-02-24"
"18"|"1"|"7"|"2021-02-24"
"18"|"2"|"13"|"2021-02-24"
"19"|"1"|"15"|"2021-02-24"
"19"|"1"|"11"|"2021-02-24"
"19"|"2"|"13"|"2021-02-24"
"19"|"1"|"9"|"2021-02-24"
"20"|"2"|"15"|"2021-02-24"
"20"|"1"|"13"|"2021-02-24"
"20"|"3"|"9"|"2021-02-24"
"22"|"1"|"10"|"2021-02-24"
"22"|"3"|"8"|"2021-02-24"
"22"|"2"|"9"|"2021-02-24"
"22"|"1"|"6"|"2021-02-24"
"22"|"1"|"16"|"2021-02-24"
"22"|"1"|"12"|"2021-02-24"
"22"|"2"|"14"|"2021-02-24"
"22"|"1"|"10"|"2021-02-24"
"22"|"2"|"8"|"2021-02-24"
"22"|"2"|"8"|"2021-02-24"
"22"|"1"|"16"|"2021-02-24"
"22"|"3"|"12"|"2021-02-24"
"22"|"1"|"14"|"2021-02-24"
"1"|"1"|"8"|"2021-02-25"
"1"|"1"|"14"|"2021-02-25"
"1"|"1"|"6"|"2021-02-25"
"3"|"1"|"8"|"2021-02-25"
"8"|"1"|"7"|"2021-02-25"
"9"|"2"|"15"|"2021-02-25"
"9"|"1"|"8"|"2021-02-25"
"9"|"3"|"9"|"2021-02-25"
"10"|"3"|"15"|"2021-02-25"
"10"|"1"|"13"|"2021-02-25"
"10"|"2"|"5"|"2021-02-25"
"11"|"1"|"11"|"2021-02-25"
"11"|"3"|"9"|"2021-02-25"
"11"|"1"|"7"|"2021-02-25"
"11"|"1"|"13"|"2021-02-25"
"12"|"2"|"15"|"2021-02-25"
"12"|"1"|"9"|"2021-02-25"
"13"|"1"|"15"|"2021-02-25"
"13"|"2"|"9"|"2021-02-25"
"13"|"1"|"13"|"2021-02-25"
"14"|"1"|"15"|"2021-02-25"
"14"|"1"|"11"|"2021-02-25"
"14"|"1"|"9"|"2021-02-25"
"14"|"1"|"7"|"2021-02-25"
"15"|"1"|"15"|"2021-02-25"
"15"|"1"|"14"|"2021-02-25"
"15"|"1"|"13"|"2021-02-25"
"16"|"1"|"15"|"2021-02-25"
"16"|"1"|"9"|"2021-02-25"
"17"|"2"|"15"|"2021-02-25"
"17"|"4"|"9"|"2021-02-25"
"18"|"1"|"11"|"2021-02-25"
"18"|"3"|"9"|"2021-02-25"
"18"|"1"|"13"|"2021-02-25"
"19"|"2"|"15"|"2021-02-25"
"19"|"2"|"9"|"2021-02-25"
"19"|"1"|"7"|"2021-02-25"
"19"|"1"|"13"|"2021-02-25"
"20"|"2"|"9"|"2021-02-25"
"20"|"1"|"7"|"2021-02-25"
"21"|"1"|"10"|"2021-02-25"
"21"|"1"|"8"|"2021-02-25"
"21"|"1"|"14"|"2021-02-25"
"21"|"1"|"9"|"2021-02-25"
"22"|"1"|"10"|"2021-02-25"
"22"|"1"|"8"|"2021-02-25"
"22"|"1"|"6"|"2021-02-25"
"22"|"2"|"9"|"2021-02-25"
"22"|"1"|"16"|"2021-02-25"
"22"|"1"|"12"|"2021-02-25"
"22"|"1"|"13"|"2021-02-25"
"23"|"3"|"8"|"2021-02-25"
"23"|"2"|"6"|"2021-02-25"
"23"|"1"|"7"|"2021-02-25"
"23"|"1"|"16"|"2021-02-25"
"24"|"1"|"8"|"2021-02-25"
"24"|"1"|"6"|"2021-02-25"
"24"|"1"|"12"|"2021-02-25"
"1"|"1"|"14"|"2021-02-26"
"5"|"1"|"14"|"2021-02-26"
"6"|"1"|"6"|"2021-02-26"
"8"|"1"|"6"|"2021-02-26"
"9"|"1"|"12"|"2021-02-26"
"9"|"2"|"15"|"2021-02-26"
"9"|"1"|"8"|"2021-02-26"
"10"|"1"|"15"|"2021-02-26"
"10"|"1"|"11"|"2021-02-26"
"10"|"2"|"9"|"2021-02-26"
"11"|"1"|"7"|"2021-02-26"
"11"|"2"|"13"|"2021-02-26"
"11"|"1"|"9"|"2021-02-26"
"12"|"2"|"15"|"2021-02-26"
"12"|"1"|"14"|"2021-02-26"
"12"|"1"|"9"|"2021-02-26"
"12"|"1"|"13"|"2021-02-26"
"13"|"2"|"15"|"2021-02-26"
"13"|"3"|"9"|"2021-02-26"
"13"|"1"|"13"|"2021-02-26"
"14"|"1"|"15"|"2021-02-26"
"14"|"1"|"16"|"2021-02-26"
"14"|"1"|"11"|"2021-02-26"
"14"|"1"|"1"|"2021-02-26"
"15"|"2"|"15"|"2021-02-26"
"15"|"1"|"11"|"2021-02-26"
"15"|"1"|"13"|"2021-02-26"
"15"|"1"|"9"|"2021-02-26"
"16"|"4"|"15"|"2021-02-26"
"16"|"1"|"7"|"2021-02-26"
"16"|"4"|"9"|"2021-02-26"
"17"|"2"|"13"|"2021-02-26"
"17"|"4"|"9"|"2021-02-26"
"17"|"1"|"2"|"2021-02-26"
"18"|"1"|"8"|"2021-02-26"
"18"|"1"|"17"|"2021-02-26"
"18"|"3"|"9"|"2021-02-26"
"18"|"2"|"7"|"2021-02-26"
"18"|"2"|"13"|"2021-02-26"
"19"|"1"|"15"|"2021-02-26"
"19"|"2"|"9"|"2021-02-26"
"21"|"1"|"8"|"2021-02-26"
"21"|"1"|"15"|"2021-02-26"
"21"|"1"|"12"|"2021-02-26"
"22"|"1"|"6"|"2021-02-26"
"22"|"4"|"9"|"2021-02-26"
"22"|"1"|"2"|"2021-02-26"
"22"|"2"|"4"|"2021-02-26"
"22"|"1"|"12"|"2021-02-26"
"22"|"3"|"14"|"2021-02-26"
"23"|"2"|"10"|"2021-02-26"
"23"|"3"|"8"|"2021-02-26"
"23"|"4"|"6"|"2021-02-26"
"23"|"1"|"17"|"2021-02-26"
"23"|"2"|"12"|"2021-02-26"
"23"|"1"|"17"|"2021-02-26"
"23"|"1"|"14"|"2021-02-26"
"24"|"2"|"8"|"2021-02-26"
"24"|"1"|"9"|"2021-02-26"
"24"|"1"|"17"|"2021-02-26"
"24"|"1"|"14"|"2021-02-26"
"2"|"1"|"15"|"2021-02-27"
"6"|"1"|"2"|"2021-02-27"
"8"|"1"|"15"|"2021-02-27"
"8"|"1"|"9"|"2021-02-27"
"9"|"1"|"14"|"2021-02-27"
"9"|"1"|"9"|"2021-02-27"
"10"|"1"|"15"|"2021-02-27"
"10"|"3"|"9"|"2021-02-27"
"11"|"1"|"9"|"2021-02-27"
"11"|"1"|"15"|"2021-02-27"
"11"|"1"|"11"|"2021-02-27"
"11"|"2"|"1"|"2021-02-27"
"11"|"1"|"13"|"2021-02-27"
"12"|"1"|"9"|"2021-02-27"
"13"|"2"|"9"|"2021-02-27"
"14"|"1"|"6"|"2021-02-27"
"14"|"1"|"13"|"2021-02-27"
"15"|"1"|"15"|"2021-02-27"
"15"|"1"|"11"|"2021-02-27"
"15"|"2"|"9"|"2021-02-27"
"15"|"1"|"14"|"2021-02-27"
"16"|"3"|"15"|"2021-02-27"
"16"|"2"|"13"|"2021-02-27"
"16"|"2"|"9"|"2021-02-27"
"17"|"1"|"10"|"2021-02-27"
"17"|"1"|"15"|"2021-02-27"
"17"|"7"|"9"|"2021-02-27"
"17"|"1"|"7"|"2021-02-27"
"18"|"1"|"13"|"2021-02-27"
"18"|"2"|"15"|"2021-02-27"
"18"|"2"|"9"|"2021-02-27"
"18"|"1"|"7"|"2021-02-27"
"19"|"1"|"9"|"2021-02-27"
"19"|"1"|"12"|"2021-02-27"
"20"|"2"|"15"|"2021-02-27"
"20"|"1"|"9"|"2021-02-27"
"20"|"2"|"14"|"2021-02-27"
"20"|"1"|"13"|"2021-02-27"
"21"|"1"|"15"|"2021-02-27"
"21"|"1"|"9"|"2021-02-27"
"22"|"3"|"8"|"2021-02-27"
"22"|"1"|"6"|"2021-02-27"
"22"|"2"|"9"|"2021-02-27"
"22"|"1"|"2"|"2021-02-27"
"22"|"1"|"17"|"2021-02-27"
"22"|"3"|"12"|"2021-02-27"
"22"|"1"|"16"|"2021-02-27"
"23"|"2"|"10"|"2021-02-27"
"23"|"4"|"6"|"2021-02-27"
"23"|"1"|"17"|"2021-02-27"
"23"|"2"|"16"|"2021-02-27"
"23"|"2"|"8"|"2021-02-27"
"23"|"1"|"14"|"2021-02-27"
"24"|"3"|"8"|"2021-02-27"
"24"|"2"|"14"|"2021-02-27"
"4"|"1"|"14"|"2021-02-28"
"5"|"1"|"14"|"2021-02-28"
"10"|"2"|"9"|"2021-02-28"
"11"|"1"|"15"|"2021-02-28"
"11"|"1"|"13"|"2021-02-28"
"12"|"1"|"15"|"2021-02-28"
"12"|"1"|"7"|"2021-02-28"
"12"|"2"|"9"|"2021-02-28"
"12"|"1"|"13"|"2021-02-28"
"13"|"2"|"8"|"2021-02-28"
